OrgID,EnrollDate,ChurnDate,OrgSize,Industry,IndustryGroup,Enrollment Plan,PromoType,Acquisition Channel,F28 Active Rate,Avg Lifetime Active,F28 Cc Flag,eLTV/CAC,Churned,Enrollment Duration,User_id
402916,2021-10-06,2021-11-01,0-1,Plumbing,Plumbing,Small,One Month,Sales,0.0,0.013000000000000001,0,2.3,1,26.0,40291620211006
402925,2021-10-06,,0-1,Roof & Attic,Other,Small,One Month,Marketing - Unpaid,0.5,0.38799999999999996,1,2.2,0,429.0,40292520211006
402927,2021-10-06,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.179,0.125,0,2.7,0,429.0,40292720211006
402929,2021-10-06,2021-12-08,2-6,Handyman,Handyman,Small,One Month,Sales,0.107,0.069,0,1.7,1,63.0,40292920211006
402930,2021-10-06,2021-11-05,2-6,Electrical,Electrical,Small,One Month,Sales,0.0,0.013000000000000001,0,3.1,1,30.0,40293020211006
402932,2021-10-06,,2-6,Home Cleaning,Home Cleaning,Small,Special - One Month,Sales,0.5710000000000001,0.722,1,2.5,0,429.0,40293220211006
402933,2021-10-06,,2-6,Roof & Attic,Other,Small,One Month,Sales,0.0,0.013000000000000001,0,2.5,0,429.0,40293320211006
402934,2021-10-06,2021-10-20,0-1,Appliances,Appliances,Starter,One Month,Marketing - Paid,0.071,0.040999999999999995,0,0.9,1,14.0,40293420211006
402936,2021-10-06,,2-6,Air Duct Cleaning,Other,Small,One Month,Marketing - Unpaid,0.071,0.040999999999999995,0,2.2,0,429.0,40293620211006
402938,2021-10-06,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.429,0.29100000000000004,1,2.7,0,429.0,40293820211006
402939,2021-10-06,,0-1,Plumbing,Plumbing,Starter,One Month,Sales,0.179,0.138,0,1.0,0,429.0,40293920211006
402940,2021-10-06,,2-6,Home Cleaning,Home Cleaning,Small,One Month,Marketing - Unpaid,0.7859999999999999,0.611,1,3.7,0,429.0,40294020211006
402943,2021-10-06,2021-12-05,0-1,Handyman,Handyman,Small,One Month,Marketing - Paid,0.0,0.013000000000000001,0,1.7,1,60.0,40294320211006
402945,2021-10-06,,2-6,General Contractor,General Contractor,Small,One Month,Marketing - Unpaid,0.036000000000000004,0.027000000000000003,0,2.0,0,429.0,40294520211006
402951,2021-10-06,,7-10,Restoration,Other,Large,Special - One Month,Sales,0.071,0.069,0,5.0,0,429.0,40295120211006
402956,2021-10-06,2021-11-05,0-1,Handyman,Handyman,Starter,One Month,Sales,0.0,0.013000000000000001,0,1.0,1,30.0,40295620211006
402964,2021-10-18,,2-6,Home Cleaning,Home Cleaning,Large,Special - One Month,Sales,0.25,0.138,0,5.4,0,417.0,40296420211018
402965,2021-10-06,,2-6,Handyman,Handyman,Small,One Month,Sales,0.0,0.013000000000000001,0,2.0,0,429.0,40296520211006
402971,2021-10-06,,11+,Home Cleaning,Home Cleaning,Extra large,2+ month,Marketing - Unpaid,0.071,0.040999999999999995,0,8.0,0,429.0,40297120211006
402972,2021-10-06,,0-1,Restoration,Other,Small,One Month,Marketing - Paid,0.536,0.722,1,2.1,0,429.0,40297220211006
402973,2021-10-06,,0-1,Windows,Window & Exterior,Starter,Special - One Month,BD,0.107,0.055,0,1.0,0,429.0,40297320211006
402977,2021-10-07,,0-1,Plumbing,Plumbing,Starter,One Month,Marketing - Unpaid,0.28600000000000003,0.361,0,1.0,0,428.0,40297720211007
402978,2021-10-21,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Starter,No Promo,Marketing - Paid,0.0,0.055,0,1.1,0,414.0,40297820211021
402981,2021-10-06,2021-10-21,11+,Heating & Air Conditioning,Heating & Air Conditioning,Small,No Promo,Marketing - Paid,0.9329999999999999,0.45799999999999996,0,4.3,1,15.0,40298120211006
402981,2021-10-22,2021-11-22,11+,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.607,0.45799999999999996,0,3.4,1,31.0,40298120211022
402983,2021-10-14,,2-6,Pool & Spa,Other,Extra large,2+ month,Sales,0.0,0.263,0,12.6,0,421.0,40298320211014
402986,2021-10-08,,2-6,General Contractor,General Contractor,Small,No Promo,Marketing - Unpaid,0.14300000000000002,0.166,0,2.3,0,427.0,40298620211008
402989,2021-10-06,2021-11-05,2-6,Roof & Attic,Other,Small,One Month,Sales,0.0,0.013000000000000001,0,1.9,1,30.0,40298920211006
402990,2021-10-06,2021-11-05,0-1,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.071,0.040999999999999995,0,1.3,1,30.0,40299020211006
403000,2021-10-06,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,0.0,0.055,0,7.0,0,429.0,40300020211006
403003,2021-10-06,,0-1,Appliances,Appliances,Starter,One Month,Marketing - Paid,0.821,0.861,0,0.9,0,429.0,40300320211006
403006,2021-10-14,,2-6,Appliances,Appliances,Small,No Promo,Marketing - Unpaid,0.893,0.861,0,2.7,0,421.0,40300620211014
403010,2021-10-06,,0-1,Electrical,Electrical,Small,One Month,,0.643,0.6659999999999999,0,4.3,0,429.0,40301020211006
403015,2021-10-06,,0-1,Handyman,Handyman,Starter,One Month,Sales,0.0,0.013000000000000001,0,0.8,0,429.0,40301520211006
403017,2021-10-19,,2-6,Appliances,Appliances,Small,No Promo,Marketing - Unpaid,0.214,0.41600000000000004,1,2.7,0,416.0,40301720211019
403026,2021-10-07,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.036000000000000004,0.027000000000000003,0,2.8,0,428.0,40302620211007
403027,2021-10-06,2021-11-11,2-6,Home Cleaning,Home Cleaning,Starter,One Month,Sales,0.0,0.013000000000000001,0,0.9,1,36.0,40302720211006
403029,2021-10-06,,0-1,Electrical,Electrical,Starter,One Month,Sales,0.0,0.013000000000000001,0,0.9,0,429.0,40302920211006
403030,2021-10-07,,2-6,General Contractor,General Contractor,Small,No Promo,Marketing - Unpaid,0.75,0.569,1,2.5,0,428.0,40303020211007
403033,2021-10-06,,0-1,Handyman,Handyman,Small,No Promo,Marketing - Paid,0.5710000000000001,0.444,1,2.9,0,429.0,40303320211006
403037,2021-10-06,,2-6,Home Inspection,Other,Small,One Month,Sales,0.14300000000000002,0.527,1,1.7,0,429.0,40303720211006
403038,2021-10-06,2021-11-15,0-1,General Contractor,General Contractor,Starter,One Month,Marketing - Paid,0.0,0.013000000000000001,0,1.2,1,40.0,40303820211006
403039,2021-10-06,,2-6,Landscaping & Lawn,Landscaping & Lawn,Starter,One Month,Sales,0.036000000000000004,0.069,0,0.9,0,429.0,40303920211006
403046,2021-10-06,2021-11-05,0-1,Handyman,Handyman,Starter,One Month,Sales,0.071,0.040999999999999995,0,0.8,1,30.0,40304620211006
403053,2021-10-20,,2-6,General Contractor,General Contractor,Small,One Month,Marketing - Unpaid,0.7140000000000001,0.541,0,2.0,0,415.0,40305320211020
403054,2021-10-21,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,No Promo,Marketing - Paid,1.0,0.833,1,3.8,0,414.0,40305420211021
403055,2021-10-06,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,Skyboss,0.0,0.013000000000000001,0,8.5,0,429.0,40305520211006
403061,2021-10-08,,0-1,Construction/Remodels,Other,Starter,One Month,Marketing - Unpaid,0.214,0.09699999999999999,0,0.9,0,427.0,40306120211008
403067,2021-10-06,,0-1,Plumbing,Plumbing,Starter,One Month,Sales,0.0,0.0,0,1.0,0,429.0,40306720211006
403072,2021-10-06,,0-1,Electrical,Electrical,Small,One Month,Marketing - Unpaid,0.036000000000000004,0.013000000000000001,0,3.1,0,429.0,40307220211006
403074,2021-10-06,2021-10-15,2-6,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.0,0.013000000000000001,0,1.9,1,9.0,40307420211006
403086,2021-10-06,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Starter,One Month,Marketing - Unpaid,0.25,0.19399999999999998,0,1.6,0,429.0,40308620211006
403089,2021-10-06,2021-11-06,0-1,Roof & Attic,Other,Starter,One Month,Sales,0.036000000000000004,0.013000000000000001,0,0.9,1,31.0,40308920211006
403096,2021-10-06,2021-12-06,0-1,Demolition,Other,Starter,One Month,Sales,0.036000000000000004,0.040999999999999995,0,0.8,1,61.0,40309620211006
403100,2021-10-06,2021-11-06,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Sales,0.036000000000000004,0.027000000000000003,0,3.2,1,31.0,40310020211006
403101,2021-10-08,2021-11-07,2-6,Pool & Spa,Other,Small,One Month,Marketing - Paid,0.071,0.083,1,2.1,1,30.0,40310120211008
403103,2021-10-06,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Starter,One Month,Marketing - Unpaid,0.036000000000000004,0.444,0,1.1,0,429.0,40310320211006
403113,2021-10-06,,0-1,Plumbing,Plumbing,Small,One Month,Sales,0.107,0.083,0,3.3,0,429.0,40311320211006
403116,2021-10-06,2021-11-16,2-6,General Contractor,General Contractor,Small,One Month,Sales,0.036000000000000004,0.027000000000000003,0,1.8,1,41.0,40311620211006
403118,2021-10-22,,0-1,Garage,Garage,Starter,No Promo,Marketing - Paid,0.321,0.34700000000000003,0,0.9,0,413.0,40311820211022
403121,2021-10-07,,2-6,Electrical,Electrical,Small,One Month,Marketing - Unpaid,0.071,0.069,0,2.6,0,428.0,40312120211007
403126,2021-10-08,2021-11-07,0-1,Electrical,Electrical,Small,One Month,Marketing - Paid,0.071,0.055,0,2.1,1,30.0,40312620211008
403129,2021-10-09,,2-6,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.0,0.013000000000000001,0,2.4,0,426.0,40312920211009
403131,2021-10-20,,2-6,Home Cleaning,Home Cleaning,Starter,No Promo,Marketing - Unpaid,0.107,0.09699999999999999,0,0.9,0,415.0,40313120211020
403146,2021-10-13,,2-6,Handyman,Handyman,Small,One Month,Marketing - Paid,0.607,0.49200000000000005,0,1.6,0,422.0,40314620211013
403153,2021-10-07,2021-11-07,2-6,Home Cleaning,Home Cleaning,Small,One Month,Marketing - Paid,0.036000000000000004,0.027999999999999997,0,2.0,1,31.0,40315320211007
403162,2021-10-07,,2-6,Window & Exterior Cleaning,Window & Exterior,Small,No Promo,Marketing - Unpaid,0.25,0.154,0,2.8,0,428.0,40316220211007
403164,2021-10-07,,0-1,Electrical,Electrical,Small,One Month,Marketing - Paid,0.071,0.055999999999999994,0,2.6,0,428.0,40316420211007
403170,2021-10-07,2021-12-01,2-6,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.179,0.084,0,2.3,1,55.0,40317020211007
403171,2021-10-17,,2-6,General Contractor,General Contractor,Starter,No Promo,Marketing - Paid,0.35700000000000004,0.225,1,1.3,0,418.0,40317120211017
403172,2021-10-13,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Marketing - Paid,0.179,0.11199999999999999,0,7.4,0,422.0,40317220211013
403173,2021-10-07,,2-6,General Contractor,General Contractor,Small,One Month,Marketing - Unpaid,0.179,0.33799999999999997,0,1.9,0,428.0,40317320211007
403185,2021-10-07,2021-11-09,0-1,Home Cleaning,Home Cleaning,Starter,One Month,Sales,0.036000000000000004,0.027999999999999997,0,0.7,1,33.0,40318520211007
403191,2021-10-07,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,2+ month,BD,0.821,0.7879999999999999,0,8.6,0,428.0,40319120211007
403192,2021-10-07,,2-6,Carpet Cleaning,Carpet Cleaning,Small,2+ month,Marketing - Unpaid,0.179,0.309,0,2.7,0,428.0,40319220211007
403198,2021-10-07,,2-6,Landscaping & Lawn,Landscaping & Lawn,Large,Special - One Month,Sales,0.214,0.239,0,5.7,0,428.0,40319820211007
403216,2021-10-07,,2-6,Handyman,Handyman,Small,One Month,Sales,0.46399999999999997,0.521,0,2.2,0,428.0,40321620211007
403221,2021-10-07,,2-6,Business Services,Other,Small,No Promo,Sales,0.607,0.42200000000000004,1,2.3,0,428.0,40322120211007
